slot_id,zone,aisle,x,y,level,capacity,category
4874,6,26,10.0,152.5,5,65,bulk
4875,6,27,14.0,152.5,5,58,fast
4876,7,28,18.0,152.5,5,61,fast
4877,7,29,22.0,152.5,4,62,fragile
4878,7,30,26.0,152.5,5,54,fragile
4879,7,31,30.0,152.5,4,64,fast
4880,8,32,2.0,152.5,4,64,fragile
4881,8,33,6.0,152.5,4,54,fast
4882,8,34,10.0,152.5,5,61,general
4883,8,35,14.0,152.5,6,58,fast
4884,9,36,18.0,152.5,4,57,general
4885,9,37,22.0,152.5,6,59,general
4886,9,38,26.0,152.5,5,63,general
4887,9,39,30.0,152.5,5,66,bulk
4888,10,40,2.0,152.5,6,62,fast
4889,10,41,6.0,152.5,4,68,general
4890,10,42,10.0,152.5,4,61,general
4891,10,43,14.0,152.5,5,66,fragile
4892,11,44,18.0,152.5,4,68,general
4893,11,45,22.0,152.5,6,60,fast
4894,11,46,26.0,152.5,4,67,general
4895,11,47,30.0,152.5,4,66,general
4896,0,0,2.0,154.0,6,69,general
4897,0,1,6.0,154.0,5,57,fast
4898,0,2,10.0,154.0,5,64,bulk
4899,0,3,14.0,154.0,4,67,general
4900,1,4,18.0,154.0,5,60,bulk
4901,1,5,22.0,154.0,6,60,fast
4902,1,6,26.0,154.0,5,58,general
4903,1,7,30.0,154.0,5,60,general
4904,2,8,2.0,154.0,4,64,general
4905,2,9,6.0,154.0,5,54,general
4906,2,10,10.0,154.0,4,63,general
4907,2,11,14.0,154.0,5,55,bulk
4908,3,12,18.0,154.0,5,59,fragile
4909,3,13,22.0,154.0,5,63,general
4910,3,14,26.0,154.0,5,58,fragile
4911,3,15,30.0,154.0,6,62,bulk
4912,4,16,2.0,154.0,6,55,fast
4913,4,17,6.0,154.0,4,60,general
4914,4,18,10.0,154.0,5,69,fragile
4915,4,19,14.0,154.0,4,65,general
4916,5,20,18.0,154.0,4,55,general
4917,5,21,22.0,154.0,4,69,general
4918,5,22,26.0,154.0,5,58,bulk
4919,5,23,30.0,154.0,4,63,general
4920,6,24,2.0,154.0,6,60,fast
4921,6,25,6.0,154.0,6,56,fast
4922,6,26,10.0,154.0,6,68,fragile
4923,6,27,14.0,154.0,4,62,fragile
4924,7,28,18.0,154.0,4,63,fragile
4925,7,29,22.0,154.0,5,57,fast
4926,7,30,26.0,154.0,5,65,general
4927,7,31,30.0,154.0,6,66,bulk
4928,8,32,2.0,154.0,5,52,fragile
4929,8,33,6.0,154.0,4,55,fast
4930,8,34,10.0,154.0,4,52,general
4931,8,35,14.0,154.0,4,60,general
4932,9,36,18.0,154.0,4,58,fast
4933,9,37,22.0,154.0,5,61,general
4934,9,38,26.0,154.0,4,67,fast
4935,9,39,30.0,154.0,5,61,general
4936,10,40,2.0,154.0,6,68,general
4937,10,41,6.0,154.0,4,65,general
4938,10,42,10.0,154.0,6,57,general
4939,10,43,14.0,154.0,5,55,general
4940,11,44,18.0,154.0,5,52,general
4941,11,45,22.0,154.0,4,63,bulk
4942,11,46,26.0,154.0,6,64,general
4943,11,47,30.0,154.0,6,58,fragile
4944,0,0,2.0,155.5,6,58,general
4945,0,1,6.0,155.5,5,66,general
4946,0,2,10.0,155.5,4,67,bulk
4947,0,3,14.0,155.5,6,63,general
4948,1,4,18.0,155.5,4,61,general
4949,1,5,22.0,155.5,6,69,general
4950,1,6,26.0,155.5,6,60,general
4951,1,7,30.0,155.5,6,56,general
4952,2,8,2.0,155.5,5,66,fast
4953,2,9,6.0,155.5,5,52,fast
4954,2,10,10.0,155.5,5,64,general
4955,2,11,14.0,155.5,5,63,fast
4956,3,12,18.0,155.5,4,57,fragile
4957,3,13,22.0,155.5,6,56,general
4958,3,14,26.0,155.5,6,54,general
4959,3,15,30.0,155.5,5,56,general
4960,4,16,2.0,155.5,6,52,fast
4961,4,17,6.0,155.5,5,68,general
4962,4,18,10.0,155.5,4,62,fragile
4963,4,19,14.0,155.5,4,54,general
4964,5,20,18.0,155.5,5,53,fast
4965,5,21,22.0,155.5,5,62,general
4966,5,22,26.0,155.5,6,64,general
4967,5,23,30.0,155.5,5,55,general
4968,6,24,2.0,155.5,5,52,fast
4969,6,25,6.0,155.5,4,62,general
4970,6,26,10.0,155.5,6,62,fragile
4971,6,27,14.0,155.5,4,53,general
4972,7,28,18.0,155.5,5,61,general
4973,7,29,22.0,155.5,4,67,fragile
4974,7,30,26.0,155.5,6,60,general
4975,7,31,30.0,155.5,4,65,bulk
4976,8,32,2.0,155.5,4,54,general
4977,8,33,6.0,155.5,4,61,general
4978,8,34,10.0,155.5,4,64,fast
4979,8,35,14.0,155.5,4,63,general
4980,9,36,18.0,155.5,5,68,general
4981,9,37,22.0,155.5,6,69,general
4982,9,38,26.0,155.5,5,53,general
4983,9,39,30.0,155.5,4,52,fast
4984,10,40,2.0,155.5,4,66,fast
4985,10,41,6.0,155.5,5,61,general
4986,10,42,10.0,155.5,5,60,general
4987,10,43,14.0,155.5,6,55,general
4988,11,44,18.0,155.5,5,59,general
4989,11,45,22.0,155.5,5,54,general
4990,11,46,26.0,155.5,6,59,fragile
4991,11,47,30.0,155.5,6,64,fast
4992,0,0,2.0,157.0,4,67,fast
4993,0,1,6.0,157.0,4,55,general
4994,0,2,10.0,157.0,6,55,general
4995,0,3,14.0,157.0,6,53,general
4996,1,4,18.0,157.0,4,63,fast
4997,1,5,22.0,157.0,5,67,fast
4998,1,6,26.0,157.0,4,58,general
4999,1,7,30.0,157.0,5,57,fragile
5000,2,8,2.0,157.0,6,64,general
5001,2,9,6.0,157.0,4,59,fragile
5002,2,10,10.0,157.0,4,56,fast
5003,2,11,14.0,157.0,4,69,bulk
5004,3,12,18.0,157.0,5,65,bulk
5005,3,13,22.0,157.0,4,66,general
5006,3,14,26.0,157.0,6,62,bulk
5007,3,15,30.0,157.0,4,56,fast
5008,4,16,2.0,157.0,6,68,fragile
5009,4,17,6.0,157.0,5,62,fragile
5010,4,18,10.0,157.0,6,58,fragile
5011,4,19,14.0,157.0,5,62,fast
5012,5,20,18.0,157.0,5,69,bulk
5013,5,21,22.0,157.0,6,68,general
5014,5,22,26.0,157.0,6,52,fast
5015,5,23,30.0,157.0,5,66,general
5016,6,24,2.0,157.0,6,52,general
5017,6,25,6.0,157.0,4,60,fragile
5018,6,26,10.0,157.0,4,58,fragile
5019,6,27,14.0,157.0,5,68,general
5020,7,28,18.0,157.0,4,59,general
5021,7,29,22.0,157.0,4,59,fragile
5022,7,30,26.0,157.0,4,57,fragile
5023,7,31,30.0,157.0,6,57,fast
5024,8,32,2.0,157.0,6,64,fast
5025,8,33,6.0,157.0,6,59,general
5026,8,34,10.0,157.0,6,58,general
5027,8,35,14.0,157.0,5,55,general
5028,9,36,18.0,157.0,4,66,fragile
5029,9,37,22.0,157.0,4,60,fast
5030,9,38,26.0,157.0,5,68,bulk
5031,9,39,30.0,157.0,5,63,fast
5032,10,40,2.0,157.0,5,69,general
5033,10,41,6.0,157.0,4,53,general
5034,10,42,10.0,157.0,4,57,bulk
5035,10,43,14.0,157.0,6,69,bulk
5036,11,44,18.0,157.0,5,68,general
5037,11,45,22.0,157.0,5,52,general
5038,11,46,26.0,157.0,6,65,fragile
5039,11,47,30.0,157.0,5,55,fragile
5040,0,0,2.0,158.5,6,60,fragile
5041,0,1,6.0,158.5,4,52,fast
5042,0,2,10.0,158.5,5,56,general
5043,0,3,14.0,158.5,5,69,general
5044,1,4,18.0,158.5,5,55,fast
5045,1,5,22.0,158.5,4,65,general
5046,1,6,26.0,158.5,4,58,general
5047,1,7,30.0,158.5,5,55,general
5048,2,8,2.0,158.5,6,54,fast
5049,2,9,6.0,158.5,6,60,bulk
5050,2,10,10.0,158.5,4,59,fast
5051,2,11,14.0,158.5,5,62,general
5052,3,12,18.0,158.5,6,62,fragile
5053,3,13,22.0,158.5,6,68,fast
5054,3,14,26.0,158.5,4,57,bulk
5055,3,15,30.0,158.5,4,55,general
5056,4,16,2.0,158.5,4,68,fast
5057,4,17,6.0,158.5,4,61,general
5058,4,18,10.0,158.5,6,65,fragile
5059,4,19,14.0,158.5,4,61,general
5060,5,20,18.0,158.5,4,68,bulk
5061,5,21,22.0,158.5,4,58,general
5062,5,22,26.0,158.5,6,52,general
5063,5,23,30.0,158.5,4,61,general
5064,6,24,2.0,158.5,4,58,general
5065,6,25,6.0,158.5,5,68,fragile
5066,6,26,10.0,158.5,5,59,fast
5067,6,27,14.0,158.5,5,64,fragile
5068,7,28,18.0,158.5,6,54,general
5069,7,29,22.0,158.5,5,61,general
5070,7,30,26.0,158.5,6,52,fragile
5071,7,31,30.0,158.5,5,55,general
5072,8,32,2.0,158.5,4,59,fast
5073,8,33,6.0,158.5,5,55,bulk
5074,8,34,10.0,158.5,4,69,fast
5075,8,35,14.0,158.5,6,62,fast
5076,9,36,18.0,158.5,5,66,general
5077,9,37,22.0,158.5,5,61,general
5078,9,38,26.0,158.5,6,67,fragile
5079,9,39,30.0,158.5,6,67,general
5080,10,40,2.0,158.5,5,60,general
5081,10,41,6.0,158.5,6,63,general
5082,10,42,10.0,158.5,4,67,fragile
5083,10,43,14.0,158.5,6,57,general
5084,11,44,18.0,158.5,5,60,general
5085,11,45,22.0,158.5,5,66,general
5086,11,46,26.0,158.5,6,57,general
5087,11,47,30.0,158.5,6,58,fast
5088,0,0,2.0,160.0,4,52,bulk
5089,0,1,6.0,160.0,6,60,general
5090,0,2,10.0,160.0,5,66,fast
5091,0,3,14.0,160.0,6,55,fast
5092,1,4,18.0,160.0,4,59,fast
5093,1,5,22.0,160.0,4,58,general
5094,1,6,26.0,160.0,4,53,fast
5095,1,7,30.0,160.0,5,53,fast
5096,2,8,2.0,160.0,6,53,general
5097,2,9,6.0,160.0,5,69,general
5098,2,10,10.0,160.0,6,62,fragile
5099,2,11,14.0,160.0,4,57,bulk
5100,3,12,18.0,160.0,4,65,fast
5101,3,13,22.0,160.0,5,58,general
5102,3,14,26.0,160.0,5,53,fast
5103,3,15,30.0,160.0,5,61,bulk
5104,4,16,2.0,160.0,5,60,general
5105,4,17,6.0,160.0,4,55,fast
5106,4,18,10.0,160.0,5,61,general
5107,4,19,14.0,160.0,4,60,bulk
5108,5,20,18.0,160.0,4,53,bulk
5109,5,21,22.0,160.0,6,69,bulk
5110,5,22,26.0,160.0,5,67,fragile
5111,5,23,30.0,160.0,4,62,fast
5112,6,24,2.0,160.0,6,62,bulk
5113,6,25,6.0,160.0,4,60,fast
5114,6,26,10.0,160.0,5,68,fragile
5115,6,27,14.0,160.0,6,53,fragile
5116,7,28,18.0,160.0,5,61,general
5117,7,29,22.0,160.0,6,55,fast
5118,7,30,26.0,160.0,6,64,fast
5119,7,31,30.0,160.0,5,53,general
5120,8,32,2.0,160.0,5,68,bulk
5121,8,33,6.0,160.0,6,57,fast
5122,8,34,10.0,160.0,4,65,fast
5123,8,35,14.0,160.0,4,59,fragile
5124,9,36,18.0,160.0,4,56,general
5125,9,37,22.0,160.0,6,64,general
5126,9,38,26.0,160.0,4,52,fast
5127,9,39,30.0,160.0,5,67,general
5128,10,40,2.0,160.0,6,63,general
5129,10,41,6.0,160.0,4,60,general
5130,10,42,10.0,160.0,4,64,general
5131,10,43,14.0,160.0,4,60,fast
5132,11,44,18.0,160.0,6,58,fragile
5133,11,45,22.0,160.0,5,55,general
5134,11,46,26.0,160.0,4,56,general
5135,11,47,30.0,160.0,4,68,fragile
5136,0,0,2.0,161.5,4,62,general
5137,0,1,6.0,161.5,6,58,fragile
5138,0,2,10.0,161.5,5,53,general
5139,0,3,14.0,161.5,6,56,general
5140,1,4,18.0,161.5,4,66,general
5141,1,5,22.0,161.5,6,54,fragile
5142,1,6,26.0,161.5,4,56,bulk
5143,1,7,30.0,161.5,5,64,general
5144,2,8,2.0,161.5,6,66,general
5145,2,9,6.0,161.5,4,61,general
5146,2,10,10.0,161.5,5,54,fast
5147,2,11,14.0,161.5,4,56,general
5148,3,12,18.0,161.5,5,59,general
5149,3,13,22.0,161.5,5,62,fast
5150,3,14,26.0,161.5,5,62,fast
5151,3,15,30.0,161.5,4,56,general
5152,4,16,2.0,161.5,4,66,fast
5153,4,17,6.0,161.5,4,67,fast
5154,4,18,10.0,161.5,4,61,fast
5155,4,19,14.0,161.5,5,54,general
5156,5,20,18.0,161.5,5,59,fragile
5157,5,21,22.0,161.5,4,60,bulk
5158,5,22,26.0,161.5,4,55,general
5159,5,23,30.0,161.5,5,66,general
5160,6,24,2.0,161.5,6,68,general
5161,6,25,6.0,161.5,6,55,fast
5162,6,26,10.0,161.5,6,66,general
5163,6,27,14.0,161.5,4,67,general
5164,7,28,18.0,161.5,5,67,general
5165,7,29,22.0,161.5,5,67,fast
5166,7,30,26.0,161.5,4,67,bulk
5167,7,31,30.0,161.5,6,58,general
5168,8,32,2.0,161.5,4,66,fast
5169,8,33,6.0,161.5,5,59,fragile
5170,8,34,10.0,161.5,4,64,fast
5171,8,35,14.0,161.5,4,56,general
5172,9,36,18.0,161.5,4,53,fragile
5173,9,37,22.0,161.5,4,56,general
5174,9,38,26.0,161.5,4,53,general
5175,9,39,30.0,161.5,6,60,bulk
5176,10,40,2.0,161.5,4,64,fragile
5177,10,41,6.0,161.5,5,59,bulk
5178,10,42,10.0,161.5,5,65,bulk
5179,10,43,14.0,161.5,4,54,fast
5180,11,44,18.0,161.5,6,63,fragile
5181,11,45,22.0,161.5,4,66,fragile
5182,11,46,26.0,161.5,4,62,fragile
5183,11,47,30.0,161.5,4,64,bulk
5184,0,0,2.0,163.0,5,61,fast
5185,0,1,6.0,163.0,6,56,fast
5186,0,2,10.0,163.0,5,58,fast
5187,0,3,14.0,163.0,4,65,fast
5188,1,4,18.0,163.0,4,52,general
5189,1,5,22.0,163.0,6,53,bulk
5190,1,6,26.0,163.0,6,60,general
5191,1,7,30.0,163.0,6,53,fragile
5192,2,8,2.0,163.0,6,56,general
5193,2,9,6.0,163.0,5,64,bulk
5194,2,10,10.0,163.0,6,65,fragile
5195,2,11,14.0,163.0,5,65,bulk
5196,3,12,18.0,163.0,6,60,general
5197,3,13,22.0,163.0,4,58,general
5198,3,14,26.0,163.0,4,52,fast
5199,3,15,30.0,163.0,4,62,general
5200,4,16,2.0,163.0,5,56,general
5201,4,17,6.0,163.0,5,66,fast
5202,4,18,10.0,163.0,5,67,bulk
5203,4,19,14.0,163.0,6,62,bulk
5204,5,20,18.0,163.0,5,61,general
5205,5,21,22.0,163.0,5,69,general
5206,5,22,26.0,163.0,6,69,fragile
5207,5,23,30.0,163.0,6,52,general
5208,6,24,2.0,163.0,5,55,fast
5209,6,25,6.0,163.0,6,65,general
5210,6,26,10.0,163.0,6,61,general
5211,6,27,14.0,163.0,5,59,fast
5212,7,28,18.0,163.0,4,68,general
5213,7,29,22.0,163.0,5,59,general
5214,7,30,26.0,163.0,6,69,general
5215,7,31,30.0,163.0,5,64,general
5216,8,32,2.0,163.0,6,64,general
5217,8,33,6.0,163.0,5,69,general
5218,8,34,10.0,163.0,6,54,general
5219,8,35,14.0,163.0,5,56,general
5220,9,36,18.0,163.0,4,58,general
5221,9,37,22.0,163.0,4,53,fragile
5222,9,38,26.0,163.0,4,65,fast
5223,9,39,30.0,163.0,4,67,fast
5224,10,40,2.0,163.0,4,67,general
5225,10,41,6.0,163.0,6,56,fragile
5226,10,42,10.0,163.0,5,57,fast
5227,10,43,14.0,163.0,4,58,fast
5228,11,44,18.0,163.0,4,55,fast
5229,11,45,22.0,163.0,4,56,fragile
5230,11,46,26.0,163.0,4,60,general
5231,11,47,30.0,163.0,4,52,bulk
5232,0,0,2.0,164.5,6,66,general
5233,0,1,6.0,164.5,5,53,general
5234,0,2,10.0,164.5,5,59,general
5235,0,3,14.0,164.5,5,53,fast
5236,1,4,18.0,164.5,5,53,general
5237,1,5,22.0,164.5,4,52,fragile
5238,1,6,26.0,164.5,5,61,general
5239,1,7,30.0,164.5,6,54,fast
5240,2,8,2.0,164.5,4,67,general
5241,2,9,6.0,164.5,5,64,fragile
5242,2,10,10.0,164.5,6,69,fast
5243,2,11,14.0,164.5,4,60,general
5244,3,12,18.0,164.5,4,60,bulk
5245,3,13,22.0,164.5,5,52,fragile
5246,3,14,26.0,164.5,4,67,general
5247,3,15,30.0,164.5,5,67,general
5248,4,16,2.0,164.5,6,68,fast
5249,4,17,6.0,164.5,5,69,bulk
5250,4,18,10.0,164.5,4,60,general
5251,4,19,14.0,164.5,4,68,general
5252,5,20,18.0,164.5,6,61,general
5253,5,21,22.0,164.5,5,56,general
5254,5,22,26.0,164.5,5,65,bulk
5255,5,23,30.0,164.5,5,57,general
5256,6,24,2.0,164.5,6,55,fast
5257,6,25,6.0,164.5,4,63,general
5258,6,26,10.0,164.5,6,66,fragile
5259,6,27,14.0,164.5,5,65,fragile
5260,7,28,18.0,164.5,5,52,fragile
5261,7,29,22.0,164.5,5,63,general
5262,7,30,26.0,164.5,5,68,general
5263,7,31,30.0,164.5,6,58,bulk
5264,8,32,2.0,164.5,6,60,general
5265,8,33,6.0,164.5,5,68,general
5266,8,34,10.0,164.5,4,57,bulk
5267,8,35,14.0,164.5,5,65,general
5268,9,36,18.0,164.5,5,59,fragile
5269,9,37,22.0,164.5,4,64,general
5270,9,38,26.0,164.5,4,59,fast
5271,9,39,30.0,164.5,5,59,general
5272,10,40,2.0,164.5,5,61,general
5273,10,41,6.0,164.5,6,56,general
5274,10,42,10.0,164.5,5,62,fast
5275,10,43,14.0,164.5,4,64,general
5276,11,44,18.0,164.5,4,52,fast
5277,11,45,22.0,164.5,5,53,fast
5278,11,46,26.0,164.5,6,68,bulk
5279,11,47,30.0,164.5,6,56,fast
5280,0,0,2.0,166.0,5,65,fast
5281,0,1,6.0,166.0,6,52,fast
5282,0,2,10.0,166.0,4,61,general
5283,0,3,14.0,166.0,5,53,fast
5284,1,4,18.0,166.0,6,53,general
5285,1,5,22.0,166.0,5,67,general
5286,1,6,26.0,166.0,4,52,fast
5287,1,7,30.0,166.0,4,67,fragile
5288,2,8,2.0,166.0,4,65,fragile
5289,2,9,6.0,166.0,5,55,bulk
5290,2,10,10.0,166.0,6,56,general
5291,2,11,14.0,166.0,5,56,general
5292,3,12,18.0,166.0,5,61,general
5293,3,13,22.0,166.0,4,58,general
5294,3,14,26.0,166.0,4,68,general
5295,3,15,30.0,166.0,5,52,general
5296,4,16,2.0,166.0,4,68,general
5297,4,17,6.0,166.0,5,57,fast
5298,4,18,10.0,166.0,6,68,fast
5299,4,19,14.0,166.0,6,52,general
5300,5,20,18.0,166.0,4,57,fast
5301,5,21,22.0,166.0,5,57,fragile
5302,5,22,26.0,166.0,6,69,general
5303,5,23,30.0,166.0,4,55,fast
5304,6,24,2.0,166.0,5,57,bulk
5305,6,25,6.0,166.0,5,67,fragile
5306,6,26,10.0,166.0,4,54,bulk
5307,6,27,14.0,166.0,5,56,bulk
5308,7,28,18.0,166.0,4,64,general
5309,7,29,22.0,166.0,5,57,bulk
5310,7,30,26.0,166.0,4,68,general
5311,7,31,30.0,166.0,5,61,fast
5312,8,32,2.0,166.0,5,66,general
5313,8,33,6.0,166.0,5,62,general
5314,8,34,10.0,166.0,5,59,general
5315,8,35,14.0,166.0,5,61,fast
5316,9,36,18.0,166.0,4,62,general
5317,9,37,22.0,166.0,6,59,general
5318,9,38,26.0,166.0,6,62,bulk
5319,9,39,30.0,166.0,5,56,fragile
5320,10,40,2.0,166.0,5,62,fast
5321,10,41,6.0,166.0,5,55,bulk
5322,10,42,10.0,166.0,4,64,general
5323,10,43,14.0,166.0,4,62,general
5324,11,44,18.0,166.0,4,61,fragile
5325,11,45,22.0,166.0,4,65,fast
5326,11,46,26.0,166.0,5,52,bulk
5327,11,47,30.0,166.0,4,56,fast
5328,0,0,2.0,167.5,4,57,general
5329,0,1,6.0,167.5,5,69,fragile
5330,0,2,10.0,167.5,6,67,bulk
5331,0,3,14.0,167.5,4,69,general
5332,1,4,18.0,167.5,5,59,fast
5333,1,5,22.0,167.5,4,53,general
5334,1,6,26.0,167.5,5,65,general
5335,1,7,30.0,167.5,6,59,general
5336,2,8,2.0,167.5,5,69,fast
5337,2,9,6.0,167.5,5,69,fast
5338,2,10,10.0,167.5,6,68,general
5339,2,11,14.0,167.5,4,59,general
5340,3,12,18.0,167.5,6,59,general
5341,3,13,22.0,167.5,4,66,general
5342,3,14,26.0,167.5,5,65,general
5343,3,15,30.0,167.5,5,55,general
5344,4,16,2.0,167.5,5,60,fast
5345,4,17,6.0,167.5,5,57,bulk
5346,4,18,10.0,167.5,5,64,general
5347,4,19,14.0,167.5,5,65,fast
5348,5,20,18.0,167.5,4,57,general
5349,5,21,22.0,167.5,4,58,general
5350,5,22,26.0,167.5,6,67,general
5351,5,23,30.0,167.5,6,59,fast
5352,6,24,2.0,167.5,6,58,general
5353,6,25,6.0,167.5,4,56,general
5354,6,26,10.0,167.5,5,57,general
5355,6,27,14.0,167.5,4,52,bulk
5356,7,28,18.0,167.5,4,56,general
5357,7,29,22.0,167.5,5,64,bulk
5358,7,30,26.0,167.5,6,67,fast
5359,7,31,30.0,167.5,6,60,general
5360,8,32,2.0,167.5,6,66,general
5361,8,33,6.0,167.5,4,55,general
5362,8,34,10.0,167.5,6,58,general
5363,8,35,14.0,167.5,4,68,fast
5364,9,36,18.0,167.5,6,58,fast
5365,9,37,22.0,167.5,4,52,general
5366,9,38,26.0,167.5,6,62,general
5367,9,39,30.0,167.5,6,65,fast
5368,10,40,2.0,167.5,4,66,bulk
5369,10,41,6.0,167.5,5,59,general
5370,10,42,10.0,167.5,4,59,bulk
5371,10,43,14.0,167.5,6,68,general
5372,11,44,18.0,167.5,5,63,fragile
5373,11,45,22.0,167.5,6,66,general
5374,11,46,26.0,167.5,6,68,fast
5375,11,47,30.0,167.5,6,53,fast
5376,0,0,2.0,169.0,4,54,fragile
5377,0,1,6.0,169.0,5,69,general
5378,0,2,10.0,169.0,6,66,general
5379,0,3,14.0,169.0,4,57,fast
5380,1,4,18.0,169.0,5,56,general
5381,1,5,22.0,169.0,4,52,fast
5382,1,6,26.0,169.0,5,59,general
5383,1,7,30.0,169.0,4,54,fragile
5384,2,8,2.0,169.0,6,55,general
5385,2,9,6.0,169.0,4,60,bulk
5386,2,10,10.0,169.0,5,54,bulk
5387,2,11,14.0,169.0,6,64,general
5388,3,12,18.0,169.0,6,60,fragile
5389,3,13,22.0,169.0,6,59,fragile
5390,3,14,26.0,169.0,6,53,fast
5391,3,15,30.0,169.0,6,60,general
5392,4,16,2.0,169.0,6,67,fragile
5393,4,17,6.0,169.0,5,55,fast
5394,4,18,10.0,169.0,4,63,general
5395,4,19,14.0,169.0,5,68,general
5396,5,20,18.0,169.0,4,54,fragile
5397,5,21,22.0,169.0,5,59,fast
5398,5,22,26.0,169.0,5,64,bulk
5399,5,23,30.0,169.0,4,57,fragile
5400,6,24,2.0,169.0,6,54,general
5401,6,25,6.0,169.0,6,63,fragile
5402,6,26,10.0,169.0,6,63,fast
5403,6,27,14.0,169.0,4,61,general
5404,7,28,18.0,169.0,5,56,general
5405,7,29,22.0,169.0,4,57,fast
5406,7,30,26.0,169.0,6,63,fast
5407,7,31,30.0,169.0,5,55,general
5408,8,32,2.0,169.0,6,54,fast
5409,8,33,6.0,169.0,4,61,fragile
5410,8,34,10.0,169.0,4,67,general
5411,8,35,14.0,169.0,5,62,fragile
5412,9,36,18.0,169.0,4,55,general
5413,9,37,22.0,169.0,6,68,fragile
5414,9,38,26.0,169.0,4,56,fragile
5415,9,39,30.0,169.0,5,55,fast
5416,10,40,2.0,169.0,6,63,bulk
5417,10,41,6.0,169.0,4,58,fragile
5418,10,42,10.0,169.0,5,64,general
5419,10,43,14.0,169.0,5,62,general
5420,11,44,18.0,169.0,4,53,fragile
5421,11,45,22.0,169.0,4,61,fragile
5422,11,46,26.0,169.0,5,61,general
5423,11,47,30.0,169.0,5,58,fast
5424,0,0,2.0,170.5,5,60,fragile
5425,0,1,6.0,170.5,6,68,general
5426,0,2,10.0,170.5,4,52,fast
5427,0,3,14.0,170.5,4,52,fragile
5428,1,4,18.0,170.5,5,53,general
5429,1,5,22.0,170.5,6,57,general
5430,1,6,26.0,170.5,4,59,fast
5431,1,7,30.0,170.5,6,64,general
5432,2,8,2.0,170.5,4,53,bulk
5433,2,9,6.0,170.5,6,56,general
5434,2,10,10.0,170.5,4,65,general
5435,2,11,14.0,170.5,4,68,fragile
5436,3,12,18.0,170.5,5,67,fast
5437,3,13,22.0,170.5,4,56,general
5438,3,14,26.0,170.5,5,68,fast
5439,3,15,30.0,170.5,4,53,bulk
5440,4,16,2.0,170.5,6,61,fragile
5441,4,17,6.0,170.5,5,55,fast
5442,4,18,10.0,170.5,5,63,bulk
5443,4,19,14.0,170.5,5,65,general
5444,5,20,18.0,170.5,5,54,general
5445,5,21,22.0,170.5,6,69,general
5446,5,22,26.0,170.5,6,61,general
5447,5,23,30.0,170.5,4,69,fast
5448,6,24,2.0,170.5,6,53,general
5449,6,25,6.0,170.5,5,66,bulk
5450,6,26,10.0,170.5,4,57,general
5451,6,27,14.0,170.5,6,61,general
5452,7,28,18.0,170.5,5,54,fragile
5453,7,29,22.0,170.5,5,58,general
5454,7,30,26.0,170.5,5,57,bulk
5455,7,31,30.0,170.5,5,55,general
5456,8,32,2.0,170.5,5,55,fast
5457,8,33,6.0,170.5,4,60,fragile
5458,8,34,10.0,170.5,6,52,general
5459,8,35,14.0,170.5,5,60,fast
5460,9,36,18.0,170.5,4,54,fragile
5461,9,37,22.0,170.5,4,53,fast
5462,9,38,26.0,170.5,6,59,fragile
5463,9,39,30.0,170.5,4,56,general
5464,10,40,2.0,170.5,5,59,general
5465,10,41,6.0,170.5,6,69,general
5466,10,42,10.0,170.5,5,62,fast
5467,10,43,14.0,170.5,4,58,general
5468,11,44,18.0,170.5,5,59,fast
5469,11,45,22.0,170.5,6,53,general
5470,11,46,26.0,170.5,6,59,fast
5471,11,47,30.0,170.5,4,53,general
5472,0,0,2.0,172.0,6,67,bulk
5473,0,1,6.0,172.0,4,63,bulk
5474,0,2,10.0,172.0,6,69,fast
5475,0,3,14.0,172.0,4,54,bulk
5476,1,4,18.0,172.0,4,57,fast
5477,1,5,22.0,172.0,4,61,general
5478,1,6,26.0,172.0,4,61,general
5479,1,7,30.0,172.0,5,69,fast
5480,2,8,2.0,172.0,4,53,bulk
5481,2,9,6.0,172.0,5,65,general
5482,2,10,10.0,172.0,5,61,fragile
5483,2,11,14.0,172.0,6,65,general
5484,3,12,18.0,172.0,6,57,fragile
5485,3,13,22.0,172.0,5,69,bulk
5486,3,14,26.0,172.0,6,68,fast
5487,3,15,30.0,172.0,5,55,fragile
5488,4,16,2.0,172.0,5,59,general
5489,4,17,6.0,172.0,5,57,bulk
5490,4,18,10.0,172.0,4,53,general
5491,4,19,14.0,172.0,4,64,fast
5492,5,20,18.0,172.0,6,58,fragile
5493,5,21,22.0,172.0,6,67,general
5494,5,22,26.0,172.0,4,58,bulk
5495,5,23,30.0,172.0,5,62,bulk
5496,6,24,2.0,172.0,5,52,general
5497,6,25,6.0,172.0,5,58,general
5498,6,26,10.0,172.0,4,67,fast
5499,6,27,14.0,172.0,4,60,general
5500,7,28,18.0,172.0,4,56,general
5501,7,29,22.0,172.0,6,64,fast
5502,7,30,26.0,172.0,5,60,general
5503,7,31,30.0,172.0,6,69,general
5504,8,32,2.0,172.0,4,57,fragile
5505,8,33,6.0,172.0,6,53,fragile
5506,8,34,10.0,172.0,5,67,general
5507,8,35,14.0,172.0,4,69,general
5508,9,36,18.0,172.0,5,56,fast
5509,9,37,22.0,172.0,5,54,general
5510,9,38,26.0,172.0,5,60,bulk
5511,9,39,30.0,172.0,4,55,fragile
5512,10,40,2.0,172.0,4,61,fast
5513,10,41,6.0,172.0,5,60,fragile
